BUB2-TEM1,CDC14-CDH1,CDC14-NET1,CDC14-SIC1,CDC14-SWI5,CDC15-TEM1,CDC20-CDH1,CDC20-CLB6,CDC20-PDS1,CDC28-CDC6,CDC28-CLB1,CDC28-CLB6,CDC28-CLN1,CDC28-CLN3,CDC6-CLB6,CDH1-CLB1,CLB1-SIC1,CLB1-SWI5,CDC28-SWI5,CLB6-MBP1,CLB6-SIC1,CLB6-SWI6,CDC28-SWI6,CLN1-SIC1,CDC28-SIC1,CLN1-SWI4,CLN1-SWI6,CLN3-MCM1,CLN3-SWI6,ESP1-PDS1,LTE1-TEM1,MBP1-SWI6,SIC1-SWI5,SWI4-SWI6
0.08397063414560614,0.025434993991917572,0.9075151449969704,0.0013214311361507709,0.0067188975572299615,0.018245346006815457,0.003450949675453623,0.001617099002860039,0.00016227873012207144,0.4858904673853778,0.0004204171292954018,0.16406871774015333,0.7359745118452222,0.6748199454012408,0.4858904673853778,0.0009542617564958156,0.004020484275028331,8.696782155547088e-05,8.696782155547088e-05,0.1693007538775107,0.6544078866840554,0.1693007538775107,0.8205371716317392,0.018369002224227316,0.018369002224227316,0.7514923144981202,0.7514923144981202,0.00025322654378573926,0.8205371716317392,0.552967082780845,0.008397063414560615,0.9995613749089746,0.002862833949031436,0.9995613749089746
0.08397056562679277,0.021196674633574976,0.9077198345684167,0.0007491804877671996,0.006449653290346172,0.018245119218892623,0.002857334848887785,0.002417918863519349,0.00016919290054764446,0.6812281123800737,0.0005380003698693077,0.24671640593648547,0.7444250135828404,0.6789647788538852,0.6812281123800737,0.0010168557168510645,0.0025105931794936424,0.00010674625872725151,0.00010674625872725151,0.25461697928126553,0.4841356558289282,0.25461697928126553,0.8256839054312407,0.010525414839104361,0.010525414839104361,0.7602194039251972,0.7602194039251972,0.00032636981978011913,0.8256839054312407,0.5629916834806561,0.008397056562679276,0.9996907861748455,0.0015555484038662314,0.9996907861748455
0.08397052676537624,0.01586475307776804,0.9079253538232279,0.0005069154577222636,0.006199935523705611,0.01824499277095702,0.0021321540113360786,0.003196385802099801,0.00017829561919823213,0.8668529543428765,0.000689833571430274,0.32695457310068793,0.7526400738050827,0.6831284978388164,0.8668529543428765,0.0009753274267287284,0.0015633097969567633,0.00013150097879315354,0.00013150097879315354,0.33746321954181263,0.3378876063250472,0.33746321954181263,0.830842442898526,0.007196452224793087,0.007196452224793087,0.768696721594002,0.768696721594002,0.0004215942813675888,0.830842442898526,0.5744126263395026,0.008397052676537625,0.9998051904718618,0.0010106736537402348,0.9998051904718618
0.08397051244801224,0.009746456870301,0.9081311412758248,0.00038351321385746666,0.005967603229244667,0.018244921141586084,0.001310262960012175,0.0038817429447009695,0.0001902715685452527,0.9875281819211686,0.0009042703080052309,0.39688539100473236,0.7606500544029501,0.6873110445516064,0.9875281819211686,0.0007853339851594589,0.0010441452495068913,0.0001658946036676819,0.0001658946036676819,0.4096790158981435,0.22910587628429896,0.4096790158981435,0.8360055695295163,0.005501705862096743,0.005501705862096743,0.7769483849351397,0.7769483849351397,0.0005570609678025259,0.8360055695295163,0.5875876546346412,0.008397051244801225,0.9998963063623606,0.0007357692485571801,0.9998963063623606
0.05511844586486557,0.0037230330091345878,0.9061444841435389,0.000311685193698912,0.005680936662416285,0.0019779232911612127,2.4682474631465117e-05,0.0002152027647511707,1.0012845896691126e-05,1.0,0.0012270984930559772,0.4520050610639838,0.768463545980831,0.6915162258267045,1.0,0.0004124040192399049,0.0008254883375094678,0.00021710540822134834,0.00021710540822134834,0.4666044800335859,0.1603916063474319,0.4666044800335859,0.8411728043524405,0.004576240093466067,0.004576240093466067,0.784978095951728,0.784978095951728,0.0007626842940415399,0.8411728043524405,0.6031388284933202,0.0011023689172973115,0.999958472354413,0.0005842139561555268,0.999958472354413
0.05108248168965102,0.00047721945394833706,0.8984879173923119,0.0002480018030386663,0.0050499171761409865,0.0012442962910111095,3.1450911719990855e-06,0.00021617486866063387,1.0000293316760877e-05,0.9229087695349105,0.0017021573419548307,0.496239787818482,0.7761421987584556,0.6957364857996404,0.9229087695349105,7.966703179172895e-05,0.0007504724828465301,0.0002908502523133817,0.0002908502523133817,0.5122859480536485,0.11632497425627675,0.5122859480536485,0.846336131006851,0.003995578883957104,0.003995578883957104,0.7928496133590965,0.7928496133590965,0.0010688011759030576,0.846336131006851,0.620069492456488,0.0010216496337930206,0.9999935956882078,0.0004877567992038265,0.9999935956882078
0.05108189570039639,0.0002498391278295947,0.8927718385021902,0.00020275687596995638,0.004442850284853026,0.0008905514651420452,1.8545566989325094e-06,0.0002365001516288056,1.1224025183154322e-05,0.7656710961526205,0.002370567895203883,0.5301241591238388,0.7836856337385713,0.6999755735004355,0.7656710961526205,6.388486817446307e-05,0.0007819009583010367,0.0003919439082488419,0.0003919439082488419,0.5472694922345894,0.09128850180994738,0.5472694922345894,0.8514982680935502,0.0036276502207858085,0.0036276502207858085,0.8005605570864228,0.8005605570864228,0.0015063216145004858,0.8514982680935502,0.6371341405896441,0.0010216379140079279,1.0,0.0004243754160787245,1.0
0.05108189570039639,0.0002120800448056122,0.8902438928798112,0.0001739830922675899,0.004005362585200048,0.0006785145257361305,1.7502660082464675e-06,0.0002567631305305194,1.2746204662867418e-05,0.5725347757484084,0.003267274249679168,0.5567381355928764,0.7911121270109067,0.7042335549912925,0.5725347757484084,8.038356684018485e-05,0.0008886812818329767,0.000523762011373722,0.000523762011373722,0.5747317359606451,0.07712388254355283,0.5747317359606451,0.8566593594918268,0.0033794789339119573,0.0033794789339119573,0.8081294083966446,0.8081294083966446,0.002105240374638529,0.8566593594918268,0.6542276502783705,0.0010216379140079279,0.9999782775380589,0.0003797128411168836,0.9999782775380589
0.05108189570039639,0.00018914332225830713,0.8884781592258132,0.0001550078057989461,0.003700543282428433,0.0005514657003876872,1.7159068702229286e-06,0.00027897302629296776,1.4657781334675015e-05,0.38963393242315253,0.004427932970371617,0.5787252739236927,0.7984378912357054,0.7085103559522334,0.38963393242315253,0.00010217962454326552,0.0010532506205270507,0.0006897051519151729,0.0006897051519151729,0.5973994337234353,0.06870065809235679,0.5973994337234353,0.8618184782618131,0.0031958746638436073,0.0031958746638436073,0.8155717188899132,0.8155717188899132,0.0029000718888666926,0.8618184782618131,0.6706565024248772,0.0010216379140079279,0.9999279665494966,0.0003457054361829034,0.9999279665494966
0.05108189570039639,0.0001742702517848603,0.8873062160252684,0.00014185228290914935,0.003486514911034437,0.0004753181141727909,1.7286080322093228e-06,0.0003048715603256321,1.709583858303191e-05,0.247713947613636,0.005803788678718311,0.5979280711453049,0.8056775388625889,0.7128060507032363,0.247713947613636,0.00012755558036374353,0.001258591341506114,0.0008804251170168687,0.0008804251170168687,0.6171771316576263,0.06318388340053394,0.6171771316576263,0.8669808444693369,0.003050597983514699,0.003050597983514699,0.8229070828127146,0.8229070828127146,0.003871619588808727,0.8669808444693369,0.686681040515656,0.0010216379140079279,0.999855501460424,0.0003184928830716773,0.999855501460424
0.05108189570039639,0.0001640789015059397,0.8866255522994447,0.00013219022314918565,0.003332245695495492,0.0004296769996032554,1.7772911276976187e-06,0.00033549345563184423,2.0197477755769008e-05,0.15453158483909568,0.007317574021882858,0.6154762618328677,0.8128445874602274,0.7171205649243227,0.15453158483909568,0.00015467220171554028,0.0014800028354442995,0.0010837303495701588,0.0010837303495701588,0.6352353225190233,0.05920876942945413,0.6352353225190233,0.8721531434533005,0.0029296924849385366,0.0029296924849385366,0.8301556178864032,0.8301556178864032,0.004978846059978397,0.8721531434533005,0.702080260183443,0.0010216379140079279,0.9997690532893349,0.00029598098236359845,0.9997690532893349
0.05108189570039639,0.00015663447447289474,0.8862290482397711,0.0001247145124720203,0.0032171849295451914,0.0004023212519675039,1.8528334134667703e-06,0.0003711362929556014,2.4103940812687642e-05,0.10074568970979028,0.008879190841486324,0.6320176934380051,0.8199521334892331,0.7214539068732684,0.10074568970979028,0.00018162051029315974,0.0016943499647126936,0.0012869991358028445,0.0012869991358028445,0.6522482213841014,0.056123099793913056,0.6522482213841014,0.8773431671689834,0.0028263921613271483,0.0028263921613271483,0.837338053118823,0.837338053118823,0.006165726141455677,0.8773431671689834,0.7168485463614809,0.0010216379140079279,0.9996777466748171,0.000277040945986853,0.9996777466748171
0.05108189570039639,0.00015083430330732134,0.8860041202059094,0.00011866964511538286,0.0031285766308601667,0.00038592457188466755,1.9470732812698794e-06,0.00041153620026811904,2.8948589131840284e-05,0.07194147314024853,0.010428223271509449,0.6479219544010972,0.8270124311941016,0.7258060765500732,0.07194147314024853,0.000207236661219538,0.0018878695012017382,0.001482989084686612,0.001482989084686612,0.6686012209562134,0.05360542757623634,0.6686012209562134,0.8825560793163555,0.002736721505789043,0.002736721505789043,0.8444718326032827,0.8444718326032827,0.0073910012838442575,0.8825560793163555,0.7307308707517701,0.0010216379140079279,0.9995875241757752,0.00026094043240648695,0.9995875241757752
0.05108189570039639,0.00014605229397705264,0.8858765523922316,0.00011360853196717142,0.0030585047923068725,0.00037609713870290077,2.0534852139380123e-06,0.000456202185824234,3.4902617043210864e-05,0.056750059243263526,0.011950677829671958,0.6634069156984099,0.8340368926032117,0.730177073954737,0.056750059243263526,0.00023134816946685275,0.0020566794202728713,0.0016714428916022967,0.0016714428916022967,0.6845204090680411,0.05148377170220972,0.6845204090680411,0.887793255096993,0.002658178465068119,0.002658178465068119,0.8515699532952614,0.8515699532952614,0.00864455651852594,0.887793255096993,0.7442633048869683,0.0010216379140079279,0.9994999216224665,0.0002471684616224229,0.9994999216224665
0.05108189570039639,0.0001419087262243385,0.8858100582839108,0.00010923203550894026,0.003002116618325513,0.00037020655131904135,2.167470165119387e-06,0.0005047563550566805,4.212782494609926e-05,0.04842206584144063,0.013460782145996305,0.6786059520352017,0.8410354979775443,0.7345669651494628,0.04842206584144063,0.0002542837507111871,0.0022049946250314333,0.0018559307088654288,0.0018559307088654288,0.7001428523151103,0.04965053495755941,0.7001428523151103,0.8930538149486793,0.002588369920565388,0.002588369920565388,0.8586417131291276,0.8586417131291276,0.009938262479223322,0.8930538149486793,0.7566983062397399,0.0010216379140079279,0.9994138247850962,0.00023528739247043867,0.9994138247850962
0.05108189570039639,0.00013818789851830713,0.8857789655938468,0.00010536188865443275,0.002956428015985311,0.00036667562607220234,2.286677449995131e-06,0.0005570792139339551,5.086281020058621e-05,0.043504694354878214,0.01498474534470123,0.6936047127779138,0.8480172169187405,0.7389755519476416,0.043504694354878214,0.0002765722947283226,0.002338710364500237,0.0020414119945863507,0.0020414119945863507,0.7155552969767291,0.0480356539251353,0.7155552969767291,0.8983353253343924,0.00252580774150871,0.00252580774150871,0.8656941773503116,0.8656941773503116,0.011295975869643605,0.8983353253343924,0.7682037311710054,0.0010216379140079279,0.9993267743276316,0.0002249945988317509,0.9993267743276316
0.05108189570039639,0.00013475994251274187,0.8857676517320192,0.0001018779210661874,0.002919627729636931,0.00036455903152005195,2.4104045177004687e-06,0.0006133425966387749,6.138891724044525e-05,0.0403141216838666,0.016548512257494093,0.7084589522261671,0.8549895872610433,0.7434030325358827,0.0403141216838666,0.000298689371920859,0.002463572117648376,0.0022326010505818927,0.0022326010505818927,0.7308134677567789,0.04659119911132925,0.7308134677567789,0.9036357818340761,0.002469242116626989,0.002469242116626989,0.8727328763591952,0.8727328763591952,0.012744682977825765,0.9036357818340761,0.7786127856910219,0.0010216379140079279,0.9992363109140395,0.00021604797299097574,0.9992363109140395
0.05108189570039639,0.00013154895662957628,0.8857676755760054,9.87097727768248e-05,0.0028906422668314577,0.00036329001649232964,2.539136188099739e-06,0.0006739739728449573,7.406598030746344e-05,0.03802810050305238,0.01817424209390334,0.7232060178598682,0.8619591782901616,0.7478492747897797,0.03802810050305238,0.00032101145183534676,0.0025841227831569554,0.0024336165991596615,0.0024336165991596615,0.7459542490830272,0.04528339712136647,0.7459542490830272,0.9089531086777853,0.002417945119081861,0.002417945119081861,0.8797626505408705,0.8797626505408705,0.014311698784802738,0.9089531086777853,0.7881563527299535,0.0010216379140079279,0.9991403968087496,0.00020828153410235058,0.9991403968087496
0.05108189570039639,0.00012850902280547863,0.8857736300529172,9.580410296485658e-05,0.002868863892785911,0.00036252908913391455,2.674078072317324e-06,0.000739610462998828,8.92878694758579e-05,0.03623677712107432,0.01988065545664488,0.7378707439380973,0.8689315486324642,0.7523142787093328,0.03623677712107432,0.00034382808030166486,0.0027035691576061676,0.002648148639367146,0.002648148639367146,0.7610015838499617,0.04408961641207689,0.7610015838499617,0.9142854654120618,0.002371207044323218,0.002371207044323218,0.8867873642066959,0.8867873642066959,0.016025047407418117,0.9142854654120618,0.7966122282800339,0.0010216379140079279,0.9990371247715729,0.00020155368705876807,0.9990371247715729
0.05108189570039639,0.00012561375740179632,0.8857824272590321,9.31287317940184e-05,0.0028539922839118125,0.0003620726562209728,2.816951075112208e-06,0.0008110763297276177,0.00010752848536931255,0.034729366559489785,0.021683937282615903,0.7524701706489423,0.8759116673630389,0.7567980525523174,0.034729366559489785,0.0003673705376257854,0.002824338837614324,0.0028796824806930463,0.0028796824806930463,0.7759714344261005,0.04299315408163585,0.7759714344261005,0.9196311918101743,0.0023286046186203535,0.0023286046186203535,0.893810429916058,0.893810429916058,0.01791451412750263,0.9196311918101743,0.8041684725318181,0.0010216379140079279,0.9989248184387645,0.00019576591648804033,0.9989248184387645
0.05108189570039639,0.00012284600752410286,0.885792564328489,9.065765783656481e-05,0.002845944711804828,0.00036179874398481216,2.969802638786694e-06,0.0008893786911750581,0.00012929831529887682,0.03339501252099046,0.023599344330238605,0.7670159570684633,0.8829036192300511,0.7613005963187333,0.03339501252099046,0.0003918361684279612,0.0029482901420576114,0.0031318043693218597,0.0031318043693218597,0.790874165048936,0.0419821704039437,0.790874165048936,0.9249886449464859,0.0022897291284053128,0.0022897291284053128,0.9008343708956308,0.9008343708956308,0.020013779981715437,0.9249886449464859,0.8106558431041504,0.0010216379140079279,0.9988018717133234,0.0001908361636838224,0.9988018717133234
0.05108189570039639,0.00012019680319401016,0.8858033477547279,8.837698216484095e-05,0.0028448057874001834,0.0003616342083024022,3.1350688616467874e-06,0.0009757295196319865,0.0001552194770819402,0.03217332470168913,0.025642319834879572,0.7815163670472742,0.8899109415411898,0.7658218356886022,0.03217332470168913,0.00041741912830276043,0.003077019776297925,0.00340844856635559,0.00340844856635559,0.8057164193006883,0.041047410312291706,0.8057164193006883,0.9303559147637185,0.002254398103556801,0.002254398103556801,0.9078609664129109,0.9078609664129109,0.02236260845056015,0.9303559147637185,0.8164975585224185,0.0010216379140079279,0.9986665279266541,0.00018671476951858537,0.9986665279266541
0.05108189570039639,0.00011765712616546019,0.8858145370166453,8.626941307054258e-05,0.0028508082333677403,0.00036153525223895234,3.3155017970771375e-06,0.001071592732220636,0.00018594600645518744,0.031030765646131716,0.027829767300608824,0.7959769952335946,0.8969366241636688,0.7703618449819026,0.031030765646131716,0.00044431289271098633,0.0032120434149626427,0.0037141836672504092,0.0037141836672504092,0.8205017685562546,0.040182323003638665,0.8205017685562546,0.9357309869613164,0.002222298968876595,0.002222298968876595,0.9148911449130027,0.9148911449130027,0.02500993979385083,0.9357309869613164,0.8212932457616906,0.0010216379140079279,0.9985167694193992,0.0001833537112322477,0.9985167694193992
0.05108189570039639,0.0001152240226692187,0.8858265429497372,8.433149043127873e-05,0.002864332455930953,0.00036147561615890454,3.51449635881891e-06,0.001178757463403092,0.0002223559046458421,0.02994680777627172,0.03018087001729749,0.8104016639252534,0.9039829831918087,0.7749204920742284,0.02994680777627172,0.00047274836681321164,0.003354977294977719,0.004054479608019963,0.004054479608019963,0.8352315180011968,0.03938109560041155,0.8352315180011968,0.9411111904346888,0.002193451620353287,0.002193451620353287,0.9219247342246513,0.9219247342246513,0.028017470088474924,0.9411111904346888,0.8258446998585127,0.0010216379140079279,0.9983501970841631,0.00018074502285658162,0.9983501970841631
0.05108189570039639,0.00011288845166590656,0.8858392546297862,8.254726672440731e-05,0.002885928204652369,0.00036143956898134524,3.7359978468841172e-06,0.0012994562424096974,0.00026537626767875243,0.028909369816214444,0.032718622134476794,0.8247924230696899,0.9110518715010657,0.779497851285558,0.028909369816214444,0.0005029721544664549,0.003507618993738871,0.004436133843563109,0.004436133843563109,0.8499045003765003,0.0386403506534042,0.8499045003765003,0.9464934878685219,0.0021675443960369857,0.0021675443960369857,0.9289604660510258,0.9289604660510258,0.03146558137201871,0.9464934878685219,0.8292383574723772,0.0010216379140079279,0.998163819565281,0.0001788667881521633,0.998163819565281
0.05108189570039639,0.00011064902930718762,0.8858535475637426,8.092292945824893e-05,0.002916359137249082,0.00036141764735730486,3.985208214411906e-06,0.0014365236039514417,0.0003163835461504982,0.02790855109606184,0.035470636961777414,0.839150212226147,0.9181444260831972,0.7840938400381378,0.02790855109606184,0.0005353111168884986,0.003672280391766132,0.004867706125992214,0.004867706125992214,0.8645175595653481,0.03795601942263724,0.8645175595653481,0.9518738449732752,0.0021448407119756116,0.0021448407119756116,0.9359955269980363,0.9359955269980363,0.03546070540880441,0.9518738449732752,0.832669562492793,0.0010216379140079279,0.9979538725729065,0.00017776022164703922,0.9979538725729065
0.05108189570039639,0.00010850134547850625,0.8858692196937855,7.944702471326427e-05,0.0029566706994407312,0.0003614042473786661,4.268736567423352e-06,0.00159364047514538,0.00037702977877197066,0.026938588990946796,0.03847255332784932,0.8534738996528094,0.9252614470435141,0.7887084170430905,0.026938588990946796,0.0005701768412864264,0.0038510046001042748,0.005360460496414482,0.005360460496414482,0.8790640722561959,0.03732855289304366,0.8790640722561959,0.9572469769350482,0.002125143805914042,0.002125143805914042,0.943025451586159,0.943025451586159,0.04015014189981068,0.9572469769350482,0.8359098007971851,0.0010216379140079279,0.9977153270158043,0.00017744759730975768,0.9977153270158043
0.05108189570039639,0.00010643339524343618,0.8858866494836205,7.812069829629838e-05,0.0030083091776698153,0.00036139597273747903,4.595241139258873e-06,0.0017757806565290996,0.0004495088710649295,0.025993212130977824,0.04176834894575329,0.8677606666719481,0.9324027238279867,0.7933416979092717,0.025993212130977824,0.0006080307880646273,0.004048165510473843,0.005929182460437102,0.005929182460437102,0.8935339396064703,0.03675506465132364,0.8935339396064703,0.9626061130911434,0.002108593073303868,0.002108593073303868,0.9500430541877116,0.9500430541877116,0.04573945409232061,0.9626061130911434,0.838196451026697,0.0010216379140079279,0.9974415376676323,0.00017800488697014075,0.9974415376676323
0.05108189570039639,0.00010444465130000411,0.8859064193518661,7.695529423705345e-05,0.0030733079270182226,0.0003613908010867371,4.977073209787317e-06,0.0019897457622757146,0.000537080846281068,0.02506600446598699,0.045417198698475054,0.8820055592439187,0.9395672457772758,0.7979935009656229,0.02506600446598699,0.0006495721893043242,0.004268045376201075,0.006594349895471684,0.006594349895471684,0.907912143378645,0.03623696745441445,0.907912143378645,0.9679414731665552,0.002095607894529781,0.002095607894529781,0.9570376691464939,0.9570376691464939,0.052532113855896824,0.9679414731665552,0.8407284022242495,0.0010216379140079279,0.9971232895468461,0.00017956801324698645,0.9971232895468461
0.05108189570039639,0.000102528125475921,0.8859282255331065,7.595376703900842e-05,0.003154596143631837,0.00036138748196760424,5.431750746381427e-06,0.0022452983060158205,0.0006442562189418317,0.024153097453419096,0.0495005944127862,0.8961996729095325,0.9467526967970605,0.8026638179543689,0.024153097453419096,0.0006957293023991948,0.004516446881848938,0.00738525913299394,0.00738525913299394,0.922175202514957,0.03577869379291661,0.922175202514957,0.9732391860741936,0.0020863900961942414,0.0020863900961942414,0.9639929788312056,0.9639929788312056,0.060996692361175414,0.9732391860741936,0.8430223939823961,0.0010216379140079279,0.996747181781592,0.00018230956838301559,0.996747181781592
0.05108189570039639,0.00010067337663800632,0.885952330418793,7.513710174387663e-05,0.0032565698663037006,0.00036138530524296365,5.985767829104419e-06,0.002557183506279743,0.0007779432239148979,0.023247075519889186,0.054132987364855036,0.9103293840597667,0.9539551605823992,0.8073527149377128,0.023247075519889186,0.0007477868868522562,0.0048034648994642205,0.008345421995082931,0.008345421995082931,0.9362879041933615,0.03538432173374848,0.9362879041933615,0.9784787608202331,0.0020816436957761977,0.0020816436957761977,0.9708842914503015,0.9708842914503015,0.07189543074180064,0.9784787608202331,0.8449017567186067,0.0010216379140079279,0.9962932987690551,0.00018653482253206543,0.9962932987690551
0.05108189570039639,9.887386914509895e-05,0.8859788161559996,7.45400814235843e-05,0.0033861761503358404,0.00036138386953096666,6.681826799593675e-06,0.0029488526638946242,0.0009493038571886315,0.022339920730338473,0.05948886599444298,0.9243730614784147,0.9611681099583886,0.8120600680490238,0.022339920730338473,0.0008077638753811406,0.005143031243178159,0.009544147366234441,0.009544147366234441,0.9501936344441791,0.035064787935856774,0.9501936344441791,0.983626527814687,0.0020824721534550786,0.0020824721534550786,0.9776712639598066,0.9776712639598066,0.08658100729667925,0.983626527814687,0.846641780676081,0.0010216379140079279,0.9957290869306427,0.00019274204949633667,0.9957290869306427
0.05108189570039639,9.712019896536439e-05,0.8860075114383075,7.422536938309153e-05,0.003555281263324287,0.00036138285063858164,7.5943605826242015e-06,0.003460920834539927,0.001177839813578905,0.021420304524558863,0.06585434622375073,0.938294980560626,0.9683801328966499,0.8167859433505048,0.021420304524558863,0.0008789875021180052,0.005558497076453192,0.011101247700558302,0.011101247700558302,0.9637957022046861,0.03483868098867529,0.9637957022046861,0.9886238627722381,0.0020907866198221965,0.0020907866198221965,0.9842833176724199,0.9842833176724199,0.10772980085231217,0.9886238627722381,0.8485034648760782,0.0010216379140079279,0.9949974093655372,0.00020181171291789923,0.9949974093655372
0.05108189570039639,9.53939955794294e-05,0.8860383518144744,7.431557172575265e-05,0.0037866704672696264,0.000361382109625938,8.87066892377501e-06,0.004173267219255599,0.0015021456155041805,0.02047034706812512,0.07375884521137722,0.9520319132400744,0.9755716899832795,0.8215302169755254,0.02047034706812512,0.0009676206051589258,0.0060931509118925245,0.013251537603083797,0.013251537603083797,0.9769089480230431,0.0347403382924668,0.9769089480230431,0.9933524436408839,0.0021102395174133247,0.0021102395174133247,0.9905819977980478,0.9905819977980478,0.14157933693912922,0.9933524436408839,0.8500413945458928,0.0010216379140079279,0.9939829583471592,0.00021548641900871385,0.9939829583471592
